metric,value
MAE_Speed,1.9853088855743408
MSE_Speed,6.062090873718262
RMSE_Speed,2.4621312618255615
MAE_Distance,1.2526938861608505
Mean_Speed_Diff,1.9222007384310613
Mean_Absolute_Jerk,0.26755860447883606
Jerk_Variance,0.11911041289567947
Distance_In_Range_Percent,73.66666666666667
