metric,value
MAE_Speed,2.1470067501068115
MSE_Speed,7.367613792419434
RMSE_Speed,2.7143349647521973
MAE_Distance,1.7576642161607743
Mean_Speed_Diff,2.145917928119446
Mean_Absolute_Jerk,0.2802754044532776
Jerk_Variance,0.1332739293575287
Distance_In_Range_Percent,68.75
