metric,value
MAE_Speed,1.904707670211792
MSE_Speed,5.849309921264648
RMSE_Speed,2.418534755706787
MAE_Distance,2.0599017333984375
Mean_Speed_Diff,10.181715634465217
Mean_Absolute_Jerk,0.2432652860879898
Jerk_Variance,0.10366693884134293
Distance_In_Range_Percent,66.16666666666666
