timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
0,9.085767,1.716219,0.0,18.283781,7.369548,0.0,1.7162189483642578,-7.626981113956916,1.716219,1.716219
1,14.669934,3.4526215,14.408032279340121,29.239191,11.217313,0.0,10.955410819379184,-11.306151676855182,1.7364025,0.020183563
2,10.032669,5.3981586,9.493592012274192,33.334625,4.6345105,3.334625244140625,4.095433462011741,-11.421951825328179,1.9455371,0.20913458
3,9.927885,7.3736644,10.413267289494875,36.37423,2.5542207,6.374229431152344,3.0396029103750024,-15.404448952038987,1.9755058,0.029968739
4,7.0287027,9.358688,8.15823318242169,35.173775,2.3299856,5.173774719238281,1.2004551720704981,-12.777734771293577,1.9850242,0.009518385
5,5.1097665,11.331932,4.599020531060091,28.44086,6.2221656,0.0,6.732911536811002,-6.322006052541341,1.9732432,-0.011780977
6,9.374607,13.269545,9.547281456683947,24.7186,3.8949375,0.0,3.7222631447564822,-3.995381410056069,1.9376128,-0.035630465
7,12.204364,15.1401615,12.452265614546832,22.030703,2.9357977,0.0,2.687895899735395,-3.0360282269502505,1.8706174,-0.06699538
8,12.412821,15.20738,13.091543854592913,19.914865,2.7945595,0.0,2.115836440206891,-2.9782601117029994,0.06721926,-1.8033981
9,11.773743,13.87767,11.949970562319336,17.987165,2.1039276,0.0,1.927699725766601,-2.310106265812866,-1.3297098,-1.396929
10,10.234816,12.436031,11.58957348545114,17.140709,2.2012157,0.0,0.8464578561015941,-2.284490475404141,-1.4416387,-0.11192894
11,14.659066,11.695775,14.771502148188091,20.216436,2.9632912,0.0,3.075727116144634,-3.0704421223041773,-0.7402561,0.70138264
12,13.070718,11.669355,14.239820253371704,22.7869,1.4013624,0.0,2.5704648609156493,-1.4740674234170381,-0.02641964,0.71383643
13,8.736904,13.244892,8.936487620909446,18.478497,4.507988,0.0,4.308404499451882,-4.746960122074803,1.5755372,1.6019568
