metric,value
MAE_Speed,2.1767947673797607
MSE_Speed,7.45535135269165
RMSE_Speed,2.7304489612579346
MAE_Distance,4.661825024286906
Mean_Speed_Diff,10.085198361873626
Mean_Absolute_Jerk,1.6477373838424683
Jerk_Variance,4.248189449310303
Distance_In_Range_Percent,50.83333333333333
