metric,value
MAE_Speed,10.125787734985352
MSE_Speed,118.98004913330078
RMSE_Speed,10.907797813415527
MAE_Distance,6234.925818478267
Mean_Speed_Diff,0.0
Mean_Absolute_Jerk,0.0016666667070239782
Jerk_Variance,0.003330555511638522
Distance_In_Range_Percent,0.08333333333333334
