timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
0,9.292193,1.4450638,0.0,18.554935,7.84713,0.0,1.445063829421997,-8.063888996994741,1.4450638,1.4450638
1,8.971928,2.8668668,9.30023758758492,24.988306,6.1050606,0.0,6.433370760573812,-6.178476815236436,1.421803,-0.023260832
2,9.919583,4.4194574,10.321968197043972,30.890818,5.500126,0.8908176422119141,5.902510761436062,-7.372469594345647,1.5525908,0.13078785
3,11.067019,6.039215,10.570408743481174,35.422012,5.0278044,5.4220123291015625,4.531193655590549,-15.959531931752785,1.6197574,0.06716657
4,8.007406,7.7313356,8.172840951994822,35.863518,0.2760706,5.863517761230469,0.44150531204120824,-12.094946224549775,1.6921203,0.0723629
5,8.657781,9.20413,9.074818223184423,35.734203,0.5463495,5.734203338623047,0.12931194954506964,-12.110330922840566,1.472794,-0.21932626
6,9.712345,10.729216,9.977712357200758,34.9827,1.0168705,4.982700347900391,0.751503264747484,-11.063756968715177,1.525085,0.052290916
7,6.739094,12.315472,8.198995126071111,30.866224,5.576378,0.8662242889404297,4.116476523098811,-7.394257671529534,1.5862556,0.061170578
8,12.140726,13.626366,12.429491590248276,29.669352,1.4856396,0.0,1.196874071372818,-1.5787206842595243,1.310894,-0.27536154
9,8.477103,15.163126,8.72663773479789,23.232862,6.6860228,0.0,6.436488257023399,-6.7854477797555415,1.5367601,0.22586608
10,11.525475,15.883529,12.267404699469822,19.61674,4.358054,0.0,3.6161240099417995,-4.475710249580015,0.7204027,-0.8163574
11,10.866866,16.130386,11.899899464833311,15.386251,5.2635202,0.0,4.2304868877057515,-5.323218124096867,0.24685669,-0.47354603
12,12.322288,15.777828,12.59276323411676,12.201187,3.4555407,0.0,3.185064982435975,-3.533110539326689,-0.3525585,-0.5994152
13,12.90367,14.577324,12.835523311217003,10.459386,1.6736536,0.0,1.7418006023572161,-1.8184733193375031,-1.2005038,-0.84794533
14,13.688402,13.108842,14.781785331245487,12.13233,0.5795603,0.0,1.6729434351883583,-0.6797822801864708,-1.468482,-0.2679782
15,7.5234756,11.760263,8.819939048594847,9.192005,4.236788,0.0,2.940324394398317,-4.316207246670077,-1.348578,0.11990404
16,10.77188,11.325893,11.20015897604577,9.066271,0.55401325,0.0,0.1257344260538389,-0.6671525441560693,-0.43436956,0.9142084
17,15.333442,10.123894,15.705772786931789,14.6481495,5.209548,0.0,5.58187904913882,-5.346410573570944,-1.2019992,-0.7676296
18,15.627983,8.954594,15.834604299427582,21.52816,6.6733894,0.0,6.880010640980316,-6.735124317654986,-1.1692996,0.032699585
19,10.355453,9.711229,10.75025377814174,22.567184,0.6442232,0.0,1.03902445380092,-0.8746486716365514,0.7566359,1.9259355
20,11.725565,11.168949,13.02726212112998,24.425497,0.5566158,0.0,1.8583129939327137,-0.6996097382771094,1.4577193,0.7010834
21,11.97873,12.655775,12.367752041781841,24.137474,0.67704487,0.0,0.2880230284085883,-0.7542963626118837,1.4868257,0.029106379
22,14.74444,14.022921,15.851851835991738,25.966406,0.7215195,0.0,1.8289312274712302,-0.8018444555493822,1.367146,-0.11967969
23,12.278016,15.336193,13.449494052886848,24.079706,3.058177,0.0,1.8866990318299486,-3.1292276922418907,1.313273,-0.053873062
24,13.172883,16.32906,14.04966400077899,21.800312,3.1561766,0.0,2.279395600051089,-3.2378604242079874,0.99286604,-0.3204069
25,11.555929,16.77391,11.66555815343014,16.69196,5.2179813,0.0,5.108352369030797,-5.295025419865745,0.44485188,-0.54801416
26,12.107316,16.452522,13.33795009599936,13.577387,4.3452063,0.0,3.1145721818326706,-4.4378995406215225,-0.32138765,-0.7662395
27,15.551319,15.48625,16.896172221232064,14.987309,0.0650692,0.0,1.409922297526009,-0.17787121349982193,-0.9662719,-0.6448842
28,15.878732,14.161768,17.149261226153556,17.974802,1.7169638,0.0,2.987493266558829,-1.8190089506075608,-1.3244816,-0.35820973
29,17.49903,13.351268,19.213887064079472,23.837421,4.1477613,0.0,5.862619249443242,-4.239684037863206,-0.81050014,0.51398146
30,12.329415,13.803812,13.819395680715672,23.853004,1.4743967,0.0,0.015583653738133307,-1.6233284257172365,0.45254397,1.2630441
31,13.864737,15.015397,15.06144029405624,23.899048,1.1506605,0.0,0.04604322221786106,-1.287144232880344,1.211585,0.7590411
32,15.035022,16.015547,15.78646050033052,23.669962,0.980525,0.0,0.22908629837553462,-1.0516760712553044,1.0001502,-0.21143484
33,12.325518,16.686962,12.802812518851283,19.785812,4.3614445,0.0,3.8841496088342637,-4.42788858257159,0.6714158,-0.3287344
34,15.796998,16.752872,16.85292566638242,19.885866,0.95587444,0.0,0.10005319934140289,-1.0197207682517284,0.06591034,-0.60550547
35,10.109504,16.191906,11.67951231321814,15.373472,6.082402,0.0,4.512393662123657,-6.173138075911398,-0.5609665,-0.62687683
36,12.332325,15.979244,12.703713057693449,12.097941,3.6469193,0.0,3.2755311744842857,-3.6923827502686457,-0.21266222,0.34830427
37,12.336821,14.755406,13.023198476718505,10.365733,2.4185858,0.0,1.7322079029812016,-2.580894961135204,-1.2238376,-1.0111754
38,12.532489,13.358897,13.42711180596649,10.433948,0.8264084,0.0,0.06821459679900954,-0.9135008560577553,-1.3965093,-0.17267168
39,14.795659,11.975217,14.268323070988231,12.727054,2.8204422,0.0,2.29310620544868,-2.8909088064982793,-1.3836803,0.012828946
40,13.674569,10.516874,15.440559332733017,17.65074,3.1576948,0.0,4.923685019378524,-3.2380782705409974,-1.4583424,-0.07466209
41,15.070777,10.669409,15.961304943838513,22.942635,4.401368,0.0,5.29189614562074,-4.57008232205602,0.15253496,1.6108774
42,14.669597,11.730126,16.51887820455977,27.731386,2.9394703,0.0,4.788751823639359,-3.0833242940228516,1.0607178,0.90818286
43,9.398194,13.331581,9.714182395559988,24.113989,3.9333868,0.0,3.6173987201626687,-4.067533179681284,1.6014547,0.5407369
44,15.268295,14.42542,17.107697842407106,26.796267,0.8428755,0.0,2.6822780349730238,-0.948329073971184,1.0938385,-0.5076163
45,15.614901,15.75683,16.158368995004594,27.197805,0.14192963,0.0,0.4015387795504921,-0.23225764842082164,1.3314104,0.23757195
46,14.665488,16.988724,15.623154944911562,25.832235,2.3232355,0.0,1.3655688099712506,-2.3947817395314157,1.2318926,-0.09951782
47,12.750792,17.92979,13.610917059019812,21.513363,5.178999,0.0,4.31887343780636,-5.2551352222745855,0.9410665,-0.29082608
