timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
0,7.6840415,0.97211313,0.0,19.027887,6.7119284,0.0,0.9721131324768066,-6.857745186782104,0.97211313,0.97211313
1,6.9543447,1.8813138,7.176342887869794,24.322916,5.073031,0.0,5.295029087058026,-5.12478200089318,0.90920067,-0.062912464
2,5.2910495,2.807444,4.732171890916337,26.247644,2.4836054,0.0,1.924727795304765,-2.5316048065024805,0.9261303,0.016929626
3,7.9266295,3.5362391,7.2002991955350275,29.911703,4.3903904,0.0,3.664060048348748,-4.446563573604477,0.72879505,-0.19733524
4,11.3738785,4.5479236,11.597786301697798,36.961567,6.825955,6.961566925048828,7.04986273678691,-20.827961418983662,1.0116844,0.28288937
5,14.3161745,5.8096256,14.098355015966625,45.250298,8.506549,15.250297546386719,8.288729390356274,-39.095227916531684,1.2617023,0.25001788
6,12.32553,7.255205,13.290746391159068,51.285835,5.070325,21.28583526611328,6.035541236740123,-47.73266549978622,1.4455795,0.18387723
7,11.000799,8.705083,11.35895071962679,53.939705,2.2957163,23.93970489501953,2.6538678262552082,-50.2480495502124,1.4498777,0.00429821
8,10.932218,10.077956,10.700528208297072,54.56228,0.8542614,24.562278747558594,0.6225720086510762,-50.0551598264641,1.3728731,-0.07700467
9,13.160602,11.418734,14.710975647531967,57.85452,1.741868,27.85451889038086,3.2922420507302093,-57.52115435346369,1.3407772,-0.03209591
10,10.40396,12.871122,10.680419780133874,55.66382,2.4671621,25.663818359375,2.1907025800956177,-53.87857616939364,1.4523892,0.11161208
11,13.28505,14.115643,14.06775927220265,55.615932,0.83059216,25.61593246459961,0.04788327540477155,-52.14547128987705,1.2445202,-0.20786905
12,9.691699,15.433662,10.599327617108997,50.781597,5.7419634,20.781597137451172,4.834334797441784,-47.37841090982553,1.3180203,0.07350016
13,9.4866085,16.449867,9.91966140501114,44.251392,6.9632587,14.251392364501953,6.530205843524016,-35.54703604144399,1.0162058,-0.30181456
14,12.991459,17.119484,13.666193405000115,40.798103,4.128025,10.798103332519531,3.453290542753791,-25.792369231640812,0.66961765,-0.34658813
15,13.499171,17.862976,12.607539879032345,35.542667,4.363805,5.542667388916016,5.255436195186405,-15.493698640088223,0.7434931,0.07387543
16,8.900881,18.359295,9.010029152155965,26.1934,9.458414,0.0,9.349265739201456,-9.507947413315073,0.49631786,-0.24717522
17,12.298481,17.997425,13.959327368461118,22.155302,5.698944,0.0,4.0380977108845855,-5.802856397656461,-0.3618704,-0.8581883
18,13.015324,17.608232,14.137459818132498,18.68453,4.592909,0.0,3.470772680036447,-4.615101067803112,-0.3891921,-0.027321696
19,10.419671,16.833841,11.486831310328284,13.33752,6.4141703,0.0,5.347010013524255,-6.491409686688051,-0.7743919,-0.3851998
20,12.432064,15.628656,13.552099693748545,11.260963,3.1965923,0.0,2.0765566935805566,-3.2999311491103995,-1.2051847,-0.4307928
21,14.105576,14.342441,14.664664760112515,11.583187,0.23686504,0.0,0.3222241549489411,-0.30927918083207473,-1.2862155,-0.081030846
22,15.053328,13.182188,16.485827177204754,14.8868265,1.8711395,0.0,3.3036391431471372,-1.9417483280308208,-1.1602528,0.12596273
23,11.177233,12.5102005,11.932489099365569,14.309114,1.3329678,0.0,0.5777114011227127,-1.415393278353383,-0.67198706,0.48826575
