metric,value
MAE_Speed,9.806548118591309
MSE_Speed,191.62437438964844
RMSE_Speed,13.842845916748047
MAE_Distance,3281.0315080169835
Mean_Speed_Diff,9.82986971510005
Mean_Absolute_Jerk,0.13534954190254211
Jerk_Variance,0.029170973226428032
Distance_In_Range_Percent,0.4166666666666667
