MAE_Speed,MSE_Speed,RMSE_Speed,MAE_Distance,Mean_Speed_Diff,Mean_Absolute_Jerk,Jerk_Variance,Distance_In_Range_Percent,param
2.334897041320801,8.796124458312988,2.9658260345458984,0.6218137476841609,2.303812384801617,0.3207299411296844,0.1780880540609359,84.25,64
2.1125600337982178,7.018447399139404,2.649235248565674,3.1532020692030587,2.0766861629659306,0.2217449992895126,0.0796147584915161,54.083333333333336,128
2.1171107292175293,6.9969587326049805,2.645176410675049,0.1569142291943232,2.04473753313356,0.5606647729873657,0.5154063701629639,94.0,256
2.024812698364258,6.490923881530762,2.547729253768921,0.2250682175159454,1.956499842078938,0.4803026914596557,0.380228042602539,90.5,512
