MAE_Speed,MSE_Speed,RMSE_Speed,MAE_Distance,Mean_Speed_Diff,Mean_Absolute_Jerk,Jerk_Variance,Distance_In_Range_Percent,param
5.404735088348389,46.87922668457031,6.846840858459473,586.5698936772346,5.501819229119942,0.1414511799812317,0.0368160232901573,0.25,1e-05
1.8476717472076416,5.687931537628174,2.3849384784698486,2.6615787317355477,1.7790433156097225,0.1266382783651352,0.0287619139999151,61.583333333333336,0.0001
1.942509770393372,5.860208511352539,2.4207868576049805,2.8464986991882326,1.9265728729888052,1.2795308828353882,2.3353185653686523,57.08333333333333,0.001
2.088508367538452,6.812959671020508,2.6101646423339844,4.925593722661336,2.045524432040809,0.3416859805583954,0.1983142346143722,45.0,0.01
