timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
0,9.398485,1.8155105,0.0,18.18449,7.5829744,0.0,1.8155105113983154,-7.855300805519816,1.8155105,1.8155105
1,11.846029,3.6237419,11.80330487579173,26.364052,8.222287,0.0,8.179563010633649,-8.313426448796822,1.8082314,-0.0072791576
2,10.357102,5.5303516,9.778185213372591,30.611887,4.8267508,0.6118869781494141,4.247833574578646,-6.155691132787375,1.90661,0.09837866
3,8.780334,7.4277368,9.222884525046155,32.407032,1.3525977,2.407032012939453,1.7951477658603636,-6.2624570696026804,1.8973851,-0.009224892
4,12.376706,9.3188505,12.217004453526904,35.305187,3.0578556,5.305187225341797,2.898153936253955,-13.763414157618316,1.8911138,-0.0062713623
5,8.170236,11.282781,7.509160403638219,31.531567,3.112545,1.5315666198730469,3.7736202436396127,-6.281157987162521,1.9639301,0.07281637
6,9.423911,13.230467,10.09501640290685,28.396116,3.8065557,0.0,3.135450439744517,-3.9055643147566723,1.9476867,-0.016243458
7,8.303904,15.205093,8.66549961976827,21.856524,6.90119,0.0,6.539593764020793,-7.002615081071321,1.974627,0.026940346
8,12.285338,17.182003,13.285142490674133,17.959663,4.8966646,0.0,3.8968605305661015,-4.995737959739863,1.9769089,0.0022819042
9,9.354059,19.146385,9.703644423169024,8.516922,9.792326,0.0,9.44274076970207,-9.891797746556561,1.9643817,-0.012527227
10,10.238372,20.368343,9.883454033970494,-1.9679673,10.1299715,6.9679670333862305,10.48488931930099,-79.94498438209348,1.2219586,-0.74242306
11,10.882975,19.986284,12.14912338514037,-9.805128,9.10331,14.80512809753418,7.837160870841075,-157.33409622932905,-0.38205826,-1.6040169
12,11.901218,18.995203,12.337670183921858,-16.462662,7.0939846,21.462661743164062,6.657532834266618,-221.83105134893344,-0.99108183,-0.6090236
13,11.981735,18.032835,11.936539123386325,-22.558956,6.0511,27.558956146240234,6.096295883327542,-281.6916579298694,-0.9623687,0.028713107
14,8.765318,16.759401,9.869821964540392,-29.448536,7.9940834,34.44853591918945,6.88957935687074,-352.5742239368793,-1.2734337,-0.31106496
15,12.108051,14.851356,12.364311972714773,-31.93558,2.7433043,36.935577392578125,2.4870435799585664,-372.2579658184489,-1.9080458,-0.6346121
16,11.252674,12.928665,12.02854961733729,-32.835697,1.675991,37.835697174072266,0.9001155437955219,-380.13054355277785,-1.9226899,-0.014644146
17,12.563092,10.9677,12.6892167742958,-31.114178,1.5953922,36.11417770385742,1.7215167697181641,-362.8390544113965,-1.9609655,-0.0382756
18,10.766592,9.056962,11.704452681888853,-28.466688,1.70963,33.46669006347656,2.647490668644224,-336.47706927982597,-1.9107379,0.050227642
19,15.12904,7.148872,16.225231719072525,-19.390327,7.980168,24.39032745361328,9.076359820421402,-251.97911792504695,-1.9080902,0.0026476383
20,13.337083,7.4310627,14.081310889606243,-12.74008,5.90602,17.740079879760742,6.650248191241985,-183.5399571699648,0.28219056,2.190281
21,10.657211,8.067274,11.661447337352712,-9.145906,2.5899372,14.145906448364258,3.594173243724782,-144.11621699245353,0.6362119,0.3540213
22,12.519692,8.292055,14.108745332807729,-3.3292165,4.2276373,8.329216003417969,5.816690202802846,-87.57218419757031,0.22478127,-0.4114306
23,13.066721,8.692787,14.687239785124973,2.6652362,4.373934,2.334763765335083,5.994452614714817,-27.75920380745481,0.40073228,0.175951
24,8.721628,9.704416,10.507628244539717,3.4684482,0.9827881,1.5315518379211426,0.8032119695153028,-16.409978207510477,1.0116291,0.6108968
25,12.844035,10.551534,14.530539262577634,7.4474535,2.2925014,0.0,3.979005563541989,-2.351308530634034,0.8471174,-0.16451168
26,9.962041,12.113609,11.530680316137477,6.864525,2.1515684,0.0,0.5829289978273664,-2.301168316793989,1.5620756,0.7149582
27,10.317037,13.524741,11.282361048532778,4.6221447,3.2077045,0.3778553009033203,2.2423801242577497,-7.071909425011718,1.4111319,-0.15094376
28,14.131196,14.432511,14.798551074195245,4.9881845,0.3013153,0.011815547943115234,0.3660397445443664,-0.5151973443185316,0.90777016,-0.5033617
