metric,value
MAE_Speed,2.246739149093628
MSE_Speed,8.026056289672852
RMSE_Speed,2.8330295085906982
MAE_Distance,8.985269489685694
Mean_Speed_Diff,2.222598047883188
Mean_Absolute_Jerk,0.4080805480480194
Jerk_Variance,0.31376710534095764
Distance_In_Range_Percent,5.666666666666666
