metric,value
MAE_Speed,1.934000015258789
MSE_Speed,5.813555717468262
RMSE_Speed,2.4111316204071045
MAE_Distance,7.02681795279185
Mean_Speed_Diff,10.263625416358312
Mean_Absolute_Jerk,0.5051780939102173
Jerk_Variance,0.4003608226776123
Distance_In_Range_Percent,43.25
