timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
0,9.18345,1.724328,0.0,18.275673,7.4591217,0.0,1.7243280410766602,-7.717770737102008,1.724328,1.724328
1,13.772498,3.225787,13.440588038135642,28.490473,10.546711,0.0,10.21480111377346,-10.644071257468882,1.5014589,-0.22286916
2,9.2524805,5.0318556,10.367796614409812,33.826412,4.220625,3.8264122009277344,5.335941031218894,-11.994217806960368,1.8060684,0.30460954
3,10.644935,6.879206,10.257291303440589,37.2045,3.7657285,7.204498291015625,3.378085122868079,-18.271223064745826,1.8473506,0.041282177
4,8.005291,8.724908,8.375330477836933,36.854923,0.7196169,6.854923248291016,0.3495773972241025,-14.521910102510862,1.8457017,-0.0016489029
5,9.825917,10.4512205,10.618806124325815,37.022507,0.62530327,7.0225067138671875,0.167585611935678,-14.768572976694198,1.7263126,-0.11938906
6,11.50083,12.113174,11.346056353403931,36.25539,0.61234474,6.255390167236328,0.7671180850726316,-13.212656707197665,1.6619534,-0.06435919
7,7.7067437,13.551878,8.30993939964506,31.01345,5.8451343,1.0134506225585938,5.241938575818807,-7.966296139581802,1.4387038,-0.22324967
8,11.11041,14.33599,10.877639699956077,27.555101,3.2255802,0.0,3.458350252131325,-3.3302453426464957,0.78411174,-0.65459204
9,11.001634,13.884635,11.196322863726863,24.866789,2.8830013,0.0,2.6883121078917895,-3.029116027399164,-0.45135498,-1.2354667
10,11.520581,13.0624485,11.290400658472436,23.09474,1.5418673,0.0,1.7720478431144784,-1.6200595896703263,-0.82218695,-0.37083197
11,10.485027,12.109627,10.464262445449677,21.449377,1.6245995,0.0,1.6453643245698544,-1.6853037493778729,-0.95282125,-0.13063431
12,10.566638,11.241166,10.77330739956058,20.981518,0.6745281,0.0,0.46785871524654965,-0.7263874083719113,-0.8684609,0.08436036
13,13.812607,10.549862,14.517899485447174,24.949554,3.262745,0.0,3.9680375774881895,-3.3150262465850027,-0.6913043,0.17715657
14,10.285784,10.661748,11.224367690101474,25.512175,0.37596416,0.0,0.5626197576673917,-0.4618773122026685,0.11188626,0.8031906
15,12.864824,11.1240425,13.861077780524624,28.24921,1.7407818,0.0,2.7370352695382962,-1.7989370939033957,0.46229434,0.35040808
16,10.537944,11.770998,11.741312448282343,28.219524,1.2330542,0.0,0.029685552816289373,-1.2838683316247224,0.6469557,0.18466139
17,11.318407,12.34066,12.273504117421965,28.152369,1.022253,0.0,0.06715597779287918,-1.058465376346179,0.56966233,-0.077293396
18,13.474558,12.658229,14.927831852928193,30.421972,0.816329,0.42197227478027344,2.2696029787216503,-1.7013597647028647,0.31756902,-0.25209332
19,9.122726,13.153146,10.524157788060535,27.792984,4.0304193,0.0,2.628988002039563,-4.072899877470624,0.49491715,0.17734814
20,12.85382,13.365932,13.620369687793186,28.04742,0.5121126,0.0,0.25443722319357676,-0.5509651572727261,0.21278691,-0.28213024
21,11.305947,13.17905,12.6616386157163,27.530008,1.8731031,0.0,0.5174118298403414,-1.9224142849702215,-0.18688178,-0.3996687
22,12.606808,13.112035,13.258792718078098,27.676767,0.5052271,0.0,0.14675792040964097,-0.5205648471195001,-0.06701553,0.11986625
23,9.485487,12.964648,9.929696869243685,24.641815,3.4791613,0.0,3.034951377521452,-3.494567355090142,-0.14738655,-0.08037102
24,12.517239,12.580299,13.83151623444519,25.893032,0.06306076,0.0,1.251216857003783,-0.10597472602571756,-0.38434875,-0.2369622
25,14.261202,12.257924,14.894931864877037,28.53004,2.0032778,0.0,2.6370077849820177,-2.025593475421834,-0.32237494,0.06197381
26,11.411441,12.475592,12.352876859200194,28.407326,1.0641508,0.0,0.12271480034570459,-1.1290380348732487,0.21766782,0.54004276
27,10.515034,12.789246,12.43843131174458,28.05651,2.274212,0.0,0.35081429372417006,-2.2994935595978436,0.31365395,0.09598613
28,12.200501,13.027918,12.481095144161145,27.509687,0.8274164,0.0,0.5468227177773315,-0.8468481272367914,0.23867178,-0.07498217
29,9.081627,12.908633,9.925114679081105,24.52617,3.8270063,0.0,2.9835185530355943,-3.868766116111633,-0.11928463,-0.3579564
30,13.774722,12.574699,14.738672627239794,26.690144,1.2000227,0.0,2.163973225384325,-1.238183926789329,-0.3339336,-0.21464896
31,14.084453,12.297643,13.628803149939074,28.021303,1.7868099,0.0,1.331160442114367,-1.8063505486009426,-0.27705634,0.056877255
32,11.292977,12.401674,11.886410378919322,27.506039,1.1086969,0.0,0.5152638917105605,-1.1520074693342064,0.1040318,0.38108814
33,13.819669,12.581512,14.024748110423445,28.949276,1.2381563,0.0,1.4432356592515703,-1.2547286112151514,0.17983842,0.07580662
34,12.916916,12.808622,13.246080244241568,29.386734,0.10829353,0.0,0.4374578840120762,-0.12437569495399181,0.22710967,0.04727125
35,14.85757,13.097353,15.162206987611512,31.451588,1.7602167,1.4515876770019531,2.064854006044129,-4.683989981632028,0.28873062,0.06162095
36,15.396394,13.551351,15.465376275803862,33.365612,1.8450432,3.365612030029297,1.914025682236968,-8.615495298188291,0.45399737,0.16526675
37,12.623862,14.160425,14.240617066904179,33.445805,1.5365629,3.4458045959472656,0.08019188074695194,-8.474133295994026,0.6090741,0.15507674
38,14.107751,14.751541,15.206634150283548,33.900898,0.64379025,3.900897979736328,0.455093012588236,-8.476936831086073,0.5911157,-0.017958403
39,10.919562,15.126915,12.496885037563004,31.270868,4.2073526,1.2708683013916016,2.6300299404643397,-6.789431137016676,0.37537336,-0.21574235
40,18.255781,15.186307,19.538879866207992,35.62344,3.0694742,5.623439788818359,4.352572912777816,-14.350923371451032,0.059391975,-0.3159814
41,13.521297,15.440775,14.078290393469445,34.260956,1.9194775,4.260955810546875,1.3624845241330945,-10.47362104038963,0.25446796,0.19507599
42,12.6500845,15.708635,14.16756548471244,32.719887,3.0585508,2.7198867797851562,1.5410698454877547,-8.513055919226417,0.26786017,0.01339221
43,14.270042,15.686341,15.715899974183571,32.749447,1.4162989,2.7494468688964844,0.029558688478005024,-6.945319380725337,-0.022294164,-0.29015434
44,12.912305,15.490604,13.249959950730045,30.5088,2.5782995,0.5088005065917969,2.240644449904721,-3.6230316305610444,-0.19573641,-0.17344224
45,10.525817,15.044234,11.393790430558738,26.858356,4.5184174,0.0,3.650443845259133,-4.565799313164071,-0.44637036,-0.25063396
46,13.651095,14.3225355,14.395163990462265,26.930984,0.6714401,0.0,0.07262847563072228,-0.7350575584405945,-0.721699,-0.27532864
47,12.982601,13.474718,14.108834252820202,27.565102,0.49211693,0.0,0.6341161589481317,-0.5471194785037987,-0.8478179,-0.1261189
48,13.995497,13.125985,14.39596983485751,28.835087,0.8695116,0.0,1.2699846892886626,-0.9368571419836034,-0.34873307,0.49908483
49,15.133391,13.104772,15.983329960412561,31.713644,2.0286198,1.713644027709961,2.8785583463378543,-5.489720743718157,-0.02121377,0.3275193
50,16.147179,13.587816,17.133002529634837,35.25883,2.5593624,5.258831024169922,3.5451862912315164,-13.151601279113745,0.48304486,0.50425863
51,13.657932,14.455904,13.958541842514592,34.761467,0.7979717,4.761466979980469,0.4973621644434161,-10.402817411186472,0.86808777,0.3850429
52,15.556574,15.098079,16.12144463948789,35.784836,0.45849514,5.7848358154296875,1.0233659117657226,-12.082863587959663,0.6421747,-0.22591305
53,14.018529,15.618132,14.7083539183634,34.875057,1.5996027,4.875057220458984,0.909777719209842,-11.387930759625098,0.5200529,-0.12212181
54,14.232574,15.894054,15.151684516189107,34.132687,1.66148,4.132686614990234,0.7423698966526899,-9.965062500947447,0.2759223,-0.24413061
55,18.566374,15.926637,19.535691875299335,37.74174,2.6397371,7.741741180419922,3.6090551794375187,-18.149183408540235,0.032582045,-0.24334025
56,16.284672,16.33343,16.652927787339536,38.06124,0.048757553,8.061241149902344,0.31949845079168426,-16.22899964592909,0.40679193,0.37420988
57,17.435472,16.803576,17.733014800186425,38.99068,0.631897,8.990680694580078,0.9294392844393542,-18.64309945464969,0.47014642,0.06335449
58,18.152016,17.220957,18.29190503301868,40.061626,0.9310589,10.061626434326172,1.0709482306505151,-21.080459728519777,0.4173813,-0.05276513
59,15.794315,17.650412,16.295053100508312,38.70627,1.8560963,8.706268310546875,1.3553585053266488,-19.291315608085064,0.42945433,0.01207304
60,13.3811865,17.829376,13.787046633723776,34.66394,4.4481897,4.6639404296875,4.042329586979349,-13.810066558822168,0.17896557,-0.25048876
61,15.70388,17.386606,15.083971560691339,32.361305,1.6827259,2.3613052368164062,2.3026346557393254,-6.489648405716649,-0.44277048,-0.62173605
62,14.879164,16.38506,14.671374200043601,30.64762,1.5058956,0.6476192474365234,1.7136851566458517,-2.907090737082548,-1.0015475,-0.558777
63,12.805037,15.451691,13.55434028001389,28.750269,2.6466541,0.0,1.8973503938142358,-2.7001402242310455,-0.93336856,0.06817889
64,11.2206955,14.670847,11.00593117211099,25.085354,3.4501514,0.0,3.6649157669759234,-3.5044457856410833,-0.7808435,0.15252507
65,14.080376,13.66436,13.027232610474357,24.448227,0.41601562,0.0,0.6371274359123618,-0.48890445999692567,-1.0064865,-0.22564304
66,13.348914,12.59005,12.987920997557467,24.846098,0.7588644,0.0,0.397871253905123,-0.8193622639562275,-1.07431,-0.06782341
