metric,value
MAE_Speed,1.9425097703933716
MSE_Speed,5.860208511352539
RMSE_Speed,2.4207868576049805
MAE_Distance,2.8464986991882326
Mean_Speed_Diff,1.9265728729888054
Mean_Absolute_Jerk,1.2795308828353882
Jerk_Variance,2.3353185653686523
Distance_In_Range_Percent,57.08333333333333
