timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
0,8.905375,1.8455162,0.0,18.154484,7.0598583,0.0,1.8455162048339844,-7.3366854974717945,1.8455162,1.8455162
1,9.86351,3.667404,10.232362932219571,24.719442,6.196106,0.0,6.564958995833463,-6.28956307883243,1.8218877,-0.023628473
2,9.322558,5.52127,9.831241556135264,29.029415,3.8012886,0.0,4.309971757856456,-3.8971792401120915,1.8538656,0.031977892
3,11.304979,7.3254085,11.553321822618773,33.257328,3.9795709,3.2573280334472656,4.227913363909057,-10.589406548396788,1.8041387,-0.049726963
4,6.660593,9.197169,7.317796285732506,31.377954,2.5365763,1.3779544830322266,1.8793730181615373,-5.392836382244068,1.8717606,0.06762195
5,9.333748,10.558788,9.703202910135161,30.52237,1.2250404,0.522369384765625,0.8555853894253858,-2.388874472832903,1.3616195,-0.51014113
6,11.583892,11.157742,11.364840707411389,30.72947,0.42615032,0.7294692993164062,0.2070991607805297,-1.9913015384540067,0.59895325,-0.7626662
7,11.539887,11.587065,10.850128831038347,29.992533,0.047177315,0.0,0.7369359120036449,-0.0856064968558119,0.42932296,-0.16963029
8,9.915148,11.245512,10.522644259468152,29.269665,1.3303642,0.0,0.7228677491988407,-1.424529264686111,-0.3415525,-0.77087545
9,11.576258,10.77547,12.230897696637541,30.725094,0.8007879,0.7250938415527344,1.4554279166692794,-2.287324593840573,-0.47004187,-0.12848938
10,10.8758955,11.598491,11.550824112868739,30.677425,0.7225952,0.6774253845214844,0.04766660215811669,-2.247904891823378,0.8230207,1.2930626
11,9.105979,11.402218,9.14955189436337,28.42476,2.296239,0.0,2.2526659706268646,-2.407981459384695,-0.19627237,-1.0192931
12,5.3671575,10.402784,6.340109080808205,24.362085,5.035627,0.0,4.062675266725975,-5.165914812839142,-0.9994335,-0.80316114
13,7.643134,8.922071,9.504127661036534,24.944141,1.2789373,0.0,0.5820562041273547,-1.4011008887664937,-1.4807127,-0.48127913
14,10.7092905,9.055112,11.947196426292237,27.836226,1.6541786,0.0,2.892084541221436,-1.8222057042777315,0.13304067,1.6137533
