timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
0,8.613915,1.7749875,0.0,18.225012,6.838928,0.0,1.7749874591827393,-7.105176349446063,1.7749875,1.7749875
1,11.743795,3.058493,10.786214524429187,25.952734,8.685303,0.0,7.727721625488147,-8.798625592208113,1.2835054,-0.49148202
2,9.572736,4.686755,9.45720224938146,30.72318,4.8859806,0.7231807708740234,4.770447069022573,-6.448232370275296,1.6282625,0.34475708
3,11.10479,6.6108236,11.477685766270973,35.590042,4.493966,5.5900421142578125,4.866862134984352,-15.799837089461098,1.9240682,0.2958057
4,8.558436,8.522696,9.357880619673708,36.42523,0.035740852,6.425228118896484,0.8351850782918717,-12.983011390341334,1.9118714,-0.012196779
5,8.158733,10.459219,7.575467487488005,33.541477,2.3004856,3.5414772033691406,2.8837514913938307,-9.482730520443392,1.9365239,0.024652481
6,9.817544,11.776769,10.6043639255237,32.369072,1.9592247,2.3690719604492188,1.1724047588635074,-6.825144183950394,1.3175497,-0.6189742
7,10.36122,10.880989,10.86391479370377,32.351997,0.5197687,2.3519973754882812,0.017074281003260694,-5.489886536039606,-0.8957796,-2.2133293
8,10.261676,10.347977,11.31092181034525,33.31494,0.08630085,3.31494140625,0.9629451257749366,-6.779114199578833,-0.5330119,0.3627677
9,11.981147,10.711167,12.560184085761648,35.16396,1.2699795,5.163959503173828,1.8490167502513941,-11.705678372068077,0.3631904,0.8962023
10,12.971171,10.649955,12.415788266089848,36.929794,2.3212166,6.9297943115234375,1.7658334702524456,-16.226303695462022,-0.061212778,-0.4244032
11,10.747404,10.910531,12.367617355792461,38.38688,0.16312695,8.386878967285156,1.4570863117861137,-16.98209354059157,0.2605765,0.32178926
12,14.088583,12.396242,14.550200014083146,40.540836,1.6923409,10.540836334228516,2.1539578723595127,-22.970814941268827,1.4857111,1.2251346
13,9.30138,12.181997,9.637105676740333,37.995945,2.8806171,7.995944976806641,2.544891622454003,-19.053216849642066,-0.21424532,-1.6999564
14,9.952056,13.459839,10.679436421781958,35.21554,3.507783,5.215541839599609,2.7804024454055423,-14.151970660552053,1.2778416,1.4920869
15,14.94516,12.419398,15.267030544949677,38.063175,2.5257616,8.063175201416016,2.8476322371493836,-18.935963238098786,-1.0404404,-2.3182821
16,10.384556,11.105403,10.985099901452742,37.94287,0.72084713,7.94287109375,0.12030304501942624,-16.699647870283968,-1.3139954,-0.27355492
17,11.176103,12.519769,10.792827759416923,36.21593,1.3436661,6.215930938720703,1.726940955487862,-14.119084154023849,1.4143655,2.728361
18,13.749407,11.909052,13.9762705913123,38.28315,1.8403549,8.283149719238281,2.0672186961706984,-18.63969964831613,-0.6107168,-2.0250823
19,12.805508,11.346321,13.56853965581709,40.505367,1.4591866,10.505367279052734,2.2222185498600595,-22.50285965799125,-0.5627308,0.04798603
20,11.875501,12.49938,12.896854110345657,40.902843,0.62387943,10.902843475341797,0.3974739986513214,-22.658797099406463,1.1530592,1.71579
21,10.084302,13.490796,10.11400009713978,37.526047,3.4064941,7.5260467529296875,3.3767959920325836,-18.524323019592487,0.9914162,-0.16164303
22,10.806495,13.260995,11.61051207404762,35.875565,2.4545002,5.8755645751953125,1.6504828371462281,-14.339239551683079,-0.22980082,-1.221217
23,15.90772,12.209147,17.051274702777164,40.71769,3.6985722,10.717689514160156,4.842127249469058,-25.268751584888022,-1.0518475,-0.82204664
24,12.3223295,11.522865,12.76948755598329,41.964314,0.7994642,11.964313507080078,1.2466222605731332,-24.79896198343998,-0.68628216,0.3655653
25,7.8669925,13.092037,8.358778247052612,37.231056,5.2250447,7.231056213378906,4.733258953875122,-19.99115775777895,1.5691721,2.2554543
26,14.457884,14.200854,14.921004705271287,37.951206,0.25702953,7.951206207275391,0.7201504038186499,-16.26091543156254,1.1088171,-0.46035504
27,15.368203,12.409062,16.09317157399431,41.635315,2.9591408,11.63531494140625,3.6841091884352295,-26.609419200190494,-1.7917918,-2.900609
28,11.224515,12.073465,12.151610187668268,41.71346,0.8489504,11.713459014892578,0.07814484037822922,-24.43826783691602,-0.33559716,1.4561946
29,12.841386,13.669869,14.005817256760224,42.049408,0.8284836,12.049407958984375,0.3359478338476265,-25.20031800088018,1.5964041,1.9320012
