metric,value
MAE_Speed,2.0119149684906006
MSE_Speed,6.32187557220459
RMSE_Speed,2.514333963394165
MAE_Distance,6.05566635131836
Mean_Speed_Diff,1.9510804241319557
Mean_Absolute_Jerk,1.0778886079788208
Jerk_Variance,1.7091199159622192
Distance_In_Range_Percent,44.166666666666664
