metric,value
MAE_Speed,2.0590689182281494
MSE_Speed,6.861154556274414
RMSE_Speed,2.619380474090576
MAE_Distance,0.6103145609299342
Mean_Speed_Diff,2.0200880650537716
Mean_Absolute_Jerk,0.16478846967220306
Jerk_Variance,0.04271599277853966
Distance_In_Range_Percent,86.0
