timestep,average_reward,average_speed_error,average_distance_error,average_jerk
200,-4054.5347,11.696353378113962,2021.319399528706,1.3732065
400,-266.46725,3.7573543823549027,131.25122613746962,1.425516
600,-724.56213,4.45945343678058,359.9522090487517,1.4329524
800,-2051.4768,7.80327990547612,1021.729941253936,1.402227
1000,-4882.091,11.171988804339039,2435.343917714598,1.5706171
1200,-112.231,4.7033382884644706,53.677057393102075,1.164344
