timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
0,9.938413,0.9886267,0.0,19.011374,8.949786,0.0,0.9886267185211182,-9.098079928132876,0.9886267,0.9886267
1,12.200387,1.9793332,13.076025627072546,30.108067,10.221054,0.10806655883789062,11.096692464764807,-10.486928880687444,0.99070644,0.0020797253
2,9.459385,3.1800387,9.131332583714165,36.05936,6.2793465,6.059360504150391,5.951293893147149,-18.479100645201537,1.2007055,0.20999908
3,10.621627,4.28095,11.157643771193701,42.936054,6.340677,12.936054229736328,6.876693701766211,-32.27780878391299,1.1009114,-0.09979415
4,12.530727,5.462495,12.854046892880241,50.327606,7.0682325,20.327606201171875,7.39155204272155,-47.7905838356759,1.1815448,0.0806334
5,5.9321527,6.764638,5.8267734334156955,49.38974,0.8324852,19.389739990234375,0.937864513666824,-39.689133839182496,1.3021431,0.120598316
6,10.691606,7.6000876,10.674149422299188,52.463802,3.091518,22.463802337646484,3.0740617796295098,-48.107564719857294,0.8354497,-0.4666934
7,11.351607,8.781328,11.183949212658973,54.866425,2.5702791,24.866424560546875,2.402621011365028,-52.39676766292523,1.1812408,0.3457911
8,8.453207,9.996292,9.363736763376593,54.233868,1.5430851,24.233867645263672,0.6325553508812192,-50.074942272320854,1.2149639,0.033723116
9,9.121734,10.989317,9.741372173554666,52.985924,1.8675833,22.985923767089844,1.2479447667529513,-47.9112752279969,0.99302435,-0.22193956
10,5.5226526,11.998352,6.453662884514344,47.441235,6.4756994,17.441234588623047,5.544689166266906,-41.410221133720036,1.0090346,0.016010284
11,11.22013,12.837613,11.72101896450512,46.32464,1.6174831,16.32463836669922,1.1165941412688056,-34.325703717174626,0.83926105,-0.16977358
12,9.671996,13.878561,9.26127194293133,41.70735,4.206565,11.707351684570312,4.617289076966131,-27.69348289177593,1.0409474,0.20168638
13,11.417596,14.77144,11.689003597854253,38.624916,3.3538437,8.624916076660156,3.082435954452876,-20.66312462449706,0.8928788,-0.14806867
14,7.356291,15.648313,7.804366491327187,30.78097,8.292022,0.7809696197509766,7.843946077337364,-9.899404405953454,0.8768728,-0.016005993
15,12.444999,16.041332,13.06365682726485,27.803293,3.5963335,0.0,2.9776754176081965,-3.6643695298879475,0.3930199,-0.48385286
16,12.083795,16.356949,12.956066220492943,24.40241,4.2731543,0.0,3.4008826320461196,-4.296675663984164,0.31561565,-0.07740426
17,10.162036,16.269733,10.13300909888818,18.265686,6.1076975,0.0,6.136724330066897,-6.1523410413293735,-0.087215304,-0.40283096
18,11.485138,15.75131,12.851121979119426,15.365499,4.2661724,0.0,2.9001883693913157,-4.3352143958743135,-0.5184227,-0.43120742
19,9.139869,15.008741,8.805480147892723,9.162237,5.8688726,0.0,6.2032612308914565,-5.9284158224433305,-0.7425692,-0.22414649
20,9.543609,14.166565,10.30566156085007,5.301334,4.6229563,0.0,3.8609033805561808,-4.675025542189648,-0.84217644,-0.09960723
21,15.893029,13.1444025,16.644754810657503,8.801686,2.7486267,0.0,3.5003523066902176,-2.81773340904226,-1.0221621,-0.17998564
22,14.293001,12.106296,14.929701288025115,11.625092,2.1867056,0.0,2.8234057023927903,-2.240205838602062,-1.0381067,-0.0159446
23,7.6071873,11.488091,9.373843977136204,9.510844,3.8809042,0.0,2.1142474916748313,-3.953804629527312,-0.6182039,0.4199028
24,8.9882965,10.903696,10.430092515849935,9.037241,1.9153996,0.0,0.4736035443307287,-1.9480001948421037,-0.5843954,0.03380847
25,11.783524,10.3095875,12.267863796586028,10.995517,1.4739361,0.0,1.9582763179483322,-1.5046125545105937,-0.59410834,-0.0097129345
26,9.138282,9.888089,10.400378411961242,11.507806,0.74980736,0.0,0.5122892319685661,-0.7881433889816201,-0.42149854,0.1726098
27,13.538399,9.544447,14.517580710080665,16.48094,3.9939518,0.0,4.973133764890235,-4.0189196857712055,-0.34364247,0.077856064
