metric,value
MAE_Speed,1.9973738193511963
MSE_Speed,6.450103759765625
RMSE_Speed,2.539705514907837
MAE_Distance,0.03632734219233195
Mean_Speed_Diff,10.149161136746407
Mean_Absolute_Jerk,1.5032389163970947
Jerk_Variance,3.2903401851654053
Distance_In_Range_Percent,97.08333333333333
