metric,value
MAE_Speed,2.4229085445404053
MSE_Speed,9.410442352294922
RMSE_Speed,3.0676443576812744
MAE_Distance,17.621431789398194
Mean_Speed_Diff,2.38529313332685
Mean_Absolute_Jerk,0.2866007089614868
Jerk_Variance,0.15256217122077942
Distance_In_Range_Percent,5.416666666666667
