MAE_Speed,MSE_Speed,RMSE_Speed,MAE_Distance,Mean_Speed_Diff,Mean_Absolute_Jerk,Jerk_Variance,Distance_In_Range_Percent,param
4.603444576263428,31.969310760498047,5.654140949249268,600.5889918359121,4.616845999236223,0.2418565899133682,0.1042862460017204,0.0833333333333333,50
2.1470067501068115,7.367613792419434,2.7143349647521973,1.7576642161607745,2.145917928119446,0.2802754044532776,0.1332739293575287,68.75,100
2.0590689182281494,6.861154556274414,2.619380474090576,0.6103145609299342,2.020088065053772,0.164788469672203,0.0427159927785396,86.0,200
2.025205373764038,6.572977542877197,2.563781976699829,0.3363095454374949,1.9667346886603283,0.1803778558969497,0.0529702268540859,93.25,400
