timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
1140,6.8678718,6.4816103,0.0,14.986397,0.38626146,0.0,6.481610298156738,-0.4155612152757273,-0.3329394,-0.12652826
1141,3.9353213,6.681488,0.0,12.650204,2.7461667,0.0,6.681488037109375,-2.8094422554866245,0.19987798,0.53281736
1142,3.4944193,6.399256,0.0,10.089521,2.904837,0.0,6.399256229400635,-2.9671594547726015,-0.2822318,-0.48210979
1143,6.1094537,5.61861,0.0,10.702412,0.49084377,0.0,5.61860990524292,-0.579717454009363,-0.7806463,-0.49841452
1144,7.1557183,5.086131,0.0,12.63925,2.0695872,0.0,5.0861310958862305,-2.121027840672756,-0.5324788,0.24816751
1145,5.883031,5.339691,0.0,13.562775,0.5433397,0.0,5.339691162109375,-0.6346216994728318,0.25356007,0.7860389
1146,4.918653,5.7884254,0.0,13.385979,0.86977243,0.0,5.788425445556641,-0.9117264159004055,0.44873428,0.19517422
1147,5.464676,6.017713,0.0,14.342941,0.55303717,0.0,6.0177130699157715,-0.5864460995061807,0.22928762,-0.21944666
1148,6.7078176,6.3207116,0.0,15.541446,0.38710594,0.0,6.320711612701416,-0.40962718729790204,0.30299854,0.07371092
1149,7.69321,6.6986446,0.0,17.514658,0.9945655,0.0,6.698644638061523,-1.0209555894065296,0.37793326,0.07493472
1150,4.7775297,7.2652483,0.0,16.238092,2.4877186,0.0,7.2652482986450195,-2.5349158151801507,0.56660366,0.1886704
1151,7.319516,7.387748,0.0,17.194456,0.06823158,0.0,7.387747764587402,-0.1187669068085544,0.12249923,-0.44410443
1152,3.1969075,7.597473,0.0,13.027912,4.4005656,0.0,7.59747314453125,-4.419774438590511,0.20972514,0.087225914
1153,5.417925,6.993148,0.0,12.656108,1.575223,0.0,6.993147850036621,-1.68684425179622,-0.60432553,-0.8140507
1154,4.7870326,6.405134,0.0,12.846801,1.6181016,0.0,6.405134201049805,-1.6491333725283077,-0.5880134,0.016312122
1155,6.323736,6.2619524,0.0,14.214668,0.06178379,0.0,6.2619524002075195,-0.11342592701094745,-0.14318204,0.44483137
1156,6.006563,6.418723,0.0,15.437764,0.41215992,0.0,6.418723106384277,-0.4499935595506548,0.15677094,0.29995298
1157,3.5726774,6.744305,0.0,12.912875,3.1716278,0.0,6.74430513381958,-3.204787889327405,0.32558203,0.16881108
1158,6.0567408,6.4861073,0.0,13.724426,0.4293666,0.0,6.486107349395752,-0.5006545113834155,-0.25819778,-0.5837798
1159,3.1003625,6.4259653,0.0,10.6875105,3.3256028,0.0,6.425965309143066,-3.348415334112776,-0.06014192,0.19805586
1160,3.4381337,5.8640394,0.0,8.8221035,2.4259057,0.0,5.864039421081543,-2.5041803912921954,-0.561926,-0.5017841
1161,7.3744755,4.9869947,0.0,12.563789,2.3874807,0.0,4.986994743347168,-2.462844889499655,-0.8770449,-0.3151189
1162,5.1786075,5.2511387,0.0,13.850972,0.07253122,0.0,5.251138687133789,-0.19985737748749877,0.26414418,1.1411891
1163,3.1818051,5.783517,0.0,11.205759,2.6017118,0.0,5.783516883850098,-2.655154104917542,0.53237796,0.26823378
1164,4.070892,5.6210423,0.0,9.252829,1.5501504,0.0,5.621042251586914,-1.6277593024835513,-0.1624744,-0.69485235
1165,8.115398,4.9410305,0.0,12.967642,3.174368,0.0,4.941030502319336,-3.2601224131523594,-0.6800115,-0.5175371
1166,2.0174801,5.2705917,0.0,10.68623,3.2531116,0.0,5.270591735839844,-3.3705469970400723,0.32956123,1.0095727
1167,5.18549,5.248796,0.0,11.583825,0.063305855,0.0,5.248795986175537,-0.0995313830191753,-0.02179575,-0.35135698
1168,-1.5418214,5.361847,0.0,4.8679166,6.9036684,0.13208341598510742,5.361846923828125,-8.243637873272277,0.11305094,0.13484669
1169,5.023827,4.231333,0.0,6.698971,0.7924943,0.0,4.231332778930664,-0.9733763353657707,-1.1305144,-1.2435653
1170,5.3355613,3.4258082,0.0,9.267321,1.9097531,0.0,3.4258081912994385,-1.982528178362159,-0.8055246,0.3249898
1171,5.5259705,3.871819,0.0,11.332641,1.6541514,0.0,3.871819019317627,-1.8016054535613772,0.44601083,1.2515354
