timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
0,10.776538,1.8141217,0.0,18.185879,8.962416,0.0,1.8141217231750488,-9.234534764886103,1.8141217,1.8141217
1,8.514104,3.6207595,0.0,23.138357,4.8933444,0.0,3.6207594871520996,-4.984425054789318,1.8066378,-0.007483959
2,12.596786,5.42927,0.0,30.047995,7.1675158,0.04799461364746094,5.429269790649414,-7.354118833089075,1.8085103,0.0018725395
3,8.680225,7.3583126,0.0,31.840294,1.3219128,1.8402938842773438,7.358312606811523,-5.111007026002115,1.9290428,0.12053251
4,7.808707,9.134964,0.0,30.96755,1.3262568,0.9675502777099609,9.134963989257812,-3.365428076925732,1.7766519,-0.15239096
5,11.091877,10.847971,0.0,31.271378,0.24390602,1.2713775634765625,10.847970962524414,-2.8786759389215266,1.7130075,-0.06364441
6,7.5096016,12.687618,0.0,26.58332,5.1780167,0.0,12.687618255615234,-5.2826628254513555,1.8396473,0.12663984
7,15.734715,13.933481,0.0,28.501087,1.8012342,0.0,13.933481216430664,-1.9229060545284842,1.2458634,-0.59378386
8,12.66664,15.40608,0.0,25.249098,2.73944,0.0,15.40608024597168,-2.835743349656209,1.4725988,0.22673535
9,10.717141,15.006636,0.0,20.562298,4.2894945,0.0,15.006635665893555,-4.496670981160179,-0.3994441,-1.8720429
10,11.085486,13.258975,0.0,18.874464,2.1734886,0.0,13.2589750289917,-2.3956936932462174,-1.7476605,-1.3482164
11,9.2495775,11.650071,0.0,16.590319,2.4004936,0.0,11.650071144104004,-2.49481434482653,-1.608904,0.13875651
12,7.437185,10.178919,0.0,15.406957,2.741734,0.0,10.178918838500977,-2.829066745234954,-1.4711525,0.13775146
13,13.566224,9.221411,0.0,20.97345,4.3448133,0.0,9.221410751342773,-4.444053071567611,-0.95750785,0.5136447
14,10.865175,10.5182,0.0,21.452692,0.34697533,0.0,10.518199920654297,-0.6372447064978459,1.2967889,2.2542968
15,11.291267,11.77911,0.0,21.80204,0.48784256,0.0,11.779109954833984,-0.5544764167096048,1.2609103,-0.03587866
16,8.414953,12.557648,0.0,17.55922,4.1426945,0.0,12.557647705078125,-4.229858834538916,0.77853775,-0.48237252
17,11.219841,11.013607,0.0,17.288975,0.20623398,0.0,11.013607025146484,-0.5156934877254074,-1.5440403,-2.322578
18,8.864544,9.909864,0.0,16.691021,1.0453205,0.0,9.90986442565918,-1.144537620679289,-1.1037427,0.4402976
19,10.472758,9.734682,0.0,18.235384,0.7380762,0.0,9.734682083129883,-0.8396918254304602,-0.1751827,0.92856
20,11.926259,10.323093,0.0,20.292627,1.6031656,0.0,10.32309341430664,-1.7089458011161263,0.5884111,0.7635938
21,14.235975,11.219814,0.0,25.57691,3.016161,0.0,11.21981430053711,-3.0918283532122146,0.8967204,0.30830932
22,10.5056095,12.868973,0.0,24.169405,2.3633633,0.0,12.868972778320312,-2.5210647724438893,1.649158,0.7524376
23,15.483564,13.775808,0.0,26.625494,1.707756,0.0,13.775808334350586,-1.8273304468580207,0.90683603,-0.74232197
24,10.770486,14.794002,0.0,22.774662,4.0235157,0.0,14.794001579284668,-4.085560911295742,1.0181935,0.11135745
